"","Population","Bag","Oyster","Status","Age","Site","Year"
"2628","GH",1,89,0,16,"Ninigret",2023
"2629","GH",1,90,0,16,"Ninigret",2023
"2630","GH",1,91,0,16,"Ninigret",2023
"2631","GH",1,92,0,16,"Ninigret",2023
"2632","GH",1,93,0,16,"Ninigret",2023
"2633","GH",1,94,0,16,"Ninigret",2023
"2634","GH",1,95,0,16,"Ninigret",2023
"2635","GH",1,96,0,16,"Ninigret",2023
"2636","GH",1,97,0,16,"Ninigret",2023
"2637","GH",1,98,0,16,"Ninigret",2023
"2638","GH",1,99,0,16,"Ninigret",2023
"2639","GH",1,100,0,16,"Ninigret",2023
"2640","GH",1,101,0,16,"Ninigret",2023
"2641","GH",1,102,0,16,"Ninigret",2023
"2642","GH",1,103,0,16,"Ninigret",2023
"2643","GH",1,104,0,16,"Ninigret",2023
"2644","GH",1,105,0,16,"Ninigret",2023
"2645","GH",1,106,0,16,"Ninigret",2023
"2646","GH",1,107,0,16,"Ninigret",2023
"2647","GH",1,108,0,16,"Ninigret",2023
"2648","GH",1,109,0,16,"Ninigret",2023
"2649","GH",1,110,0,16,"Ninigret",2023
"2650","GH",2,1,1,13,"Ninigret",2023
"2651","GH",2,2,1,13,"Ninigret",2023
"2652","GH",2,3,1,13,"Ninigret",2023
"2653","GH",2,4,1,13,"Ninigret",2023
"2654","GH",2,5,1,13,"Ninigret",2023
"2655","GH",2,6,1,13,"Ninigret",2023
"2656","GH",2,7,1,13,"Ninigret",2023
"2657","GH",2,8,1,16,"Ninigret",2023
"2658","GH",2,9,1,16,"Ninigret",2023
"2659","GH",2,10,1,16,"Ninigret",2023
"2660","GH",2,11,1,16,"Ninigret",2023
"2661","GH",2,12,1,16,"Ninigret",2023
"2662","GH",2,13,1,16,"Ninigret",2023
"2663","GH",2,14,1,16,"Ninigret",2023
"2664","GH",2,15,1,16,"Ninigret",2023
"2665","GH",2,16,1,16,"Ninigret",2023
"2666","GH",2,17,1,16,"Ninigret",2023
"2667","GH",2,18,1,16,"Ninigret",2023
"2668","GH",2,19,1,16,"Ninigret",2023
"2669","GH",2,20,1,16,"Ninigret",2023
"2670","GH",2,21,1,16,"Ninigret",2023
"2671","GH",2,22,1,16,"Ninigret",2023
"2672","GH",2,23,1,16,"Ninigret",2023
"2673","GH",2,24,1,16,"Ninigret",2023
"2674","GH",2,25,1,16,"Ninigret",2023
"2675","GH",2,26,0,16,"Ninigret",2023
"2676","GH",2,27,0,16,"Ninigret",2023
"2677","GH",2,28,0,16,"Ninigret",2023
"2678","GH",2,29,0,16,"Ninigret",2023
"2679","GH",2,30,0,16,"Ninigret",2023
"2680","GH",2,31,0,16,"Ninigret",2023
"2681","GH",2,32,0,16,"Ninigret",2023
"2682","GH",2,33,0,16,"Ninigret",2023
"2683","GH",2,34,0,16,"Ninigret",2023
"2684","GH",2,35,0,16,"Ninigret",2023
"2685","GH",2,36,0,16,"Ninigret",2023
"2686","GH",2,37,0,16,"Ninigret",2023
"2687","GH",2,38,0,16,"Ninigret",2023
"2688","GH",2,39,0,16,"Ninigret",2023
"2689","GH",2,40,0,16,"Ninigret",2023
"2690","GH",2,41,0,16,"Ninigret",2023
"2691","GH",2,42,0,16,"Ninigret",2023
"2692","GH",2,43,0,16,"Ninigret",2023
"2693","GH",2,44,0,16,"Ninigret",2023
"2694","GH",2,45,0,16,"Ninigret",2023
"2695","GH",2,46,0,16,"Ninigret",2023
"2696","GH",2,47,0,16,"Ninigret",2023
"2697","GH",2,48,0,16,"Ninigret",2023
"2698","GH",2,49,0,16,"Ninigret",2023
"2699","GH",2,50,0,16,"Ninigret",2023
"2700","GH",2,51,0,16,"Ninigret",2023
"2701","GH",2,52,0,16,"Ninigret",2023
"2702","GH",2,53,0,16,"Ninigret",2023
"2703","GH",2,54,0,16,"Ninigret",2023
"2704","GH",2,55,0,16,"Ninigret",2023
"2705","GH",2,56,0,16,"Ninigret",2023
"2706","GH",2,57,0,16,"Ninigret",2023
"2707","GH",2,58,0,16,"Ninigret",2023
"2708","GH",2,59,0,16,"Ninigret",2023
"2709","GH",2,60,0,16,"Ninigret",2023
"2710","GH",2,61,0,16,"Ninigret",2023
"2711","GH",2,62,0,16,"Ninigret",2023
"2712","GH",2,63,0,16,"Ninigret",2023
"2713","GH",2,64,0,16,"Ninigret",2023
"2714","GH",2,65,0,16,"Ninigret",2023
"2715","GH",2,66,0,16,"Ninigret",2023
"2716","GH",2,67,0,16,"Ninigret",2023
"2717","GH",2,68,0,16,"Ninigret",2023
"2718","GH",2,69,0,16,"Ninigret",2023
"2719","GH",2,70,0,16,"Ninigret",2023
"2720","GH",2,71,0,16,"Ninigret",2023
"2721","GH",2,72,0,16,"Ninigret",2023
"2722","GH",2,73,0,16,"Ninigret",2023
"2723","GH",2,74,0,16,"Ninigret",2023
"2724","GH",2,75,0,16,"Ninigret",2023
"2725","GH",2,76,0,16,"Ninigret",2023
"2726","GH",2,77,0,16,"Ninigret",2023
"2727","GH",2,78,0,16,"Ninigret",2023
"2728","GH",2,79,0,16,"Ninigret",2023
"2729","GH",2,80,0,16,"Ninigret",2023
"2730","GH",2,81,0,16,"Ninigret",2023
"2731","GH",2,82,0,16,"Ninigret",2023
"2732","GH",2,83,0,16,"Ninigret",2023
"2733","GH",2,84,0,16,"Ninigret",2023
"2734","GH",2,85,0,16,"Ninigret",2023
"2735","GH",2,86,0,16,"Ninigret",2023
"2736","GH",2,87,0,16,"Ninigret",2023
"2737","GH",2,88,0,16,"Ninigret",2023
"2738","GH",2,89,0,16,"Ninigret",2023
"2739","GH",2,90,0,16,"Ninigret",2023
"2740","GH",2,91,0,16,"Ninigret",2023
"2741","GH",2,92,0,16,"Ninigret",2023
"2742","GH",2,93,0,16,"Ninigret",2023
"2743","GH",2,94,0,16,"Ninigret",2023
"2744","GH",2,95,0,16,"Ninigret",2023
"2745","GH",2,96,0,16,"Ninigret",2023
"2746","GH",2,97,0,16,"Ninigret",2023
"2747","GH",2,98,0,16,"Ninigret",2023
"2748","GH",2,99,0,16,"Ninigret",2023
"2749","GH",2,100,0,16,"Ninigret",2023
"2750","GH",2,101,0,16,"Ninigret",2023
"2751","GH",2,102,0,16,"Ninigret",2023
"2752","GH",2,103,0,16,"Ninigret",2023
"2753","GH",2,104,0,16,"Ninigret",2023
"2754","GH",2,105,0,16,"Ninigret",2023
"2755","GH",2,106,0,16,"Ninigret",2023
"2756","GH",2,107,0,16,"Ninigret",2023
"2757","GH",2,108,0,16,"Ninigret",2023
"2758","GH",2,109,0,16,"Ninigret",2023
"2759","GH",2,110,0,16,"Ninigret",2023
"2760","GH",3,1,1,13,"Ninigret",2023
"2761","GH",3,2,1,13,"Ninigret",2023
"2762","GH",3,3,1,13,"Ninigret",2023
"2763","GH",3,4,1,13,"Ninigret",2023
"2764","GH",3,5,1,13,"Ninigret",2023
"2765","GH",3,6,1,13,"Ninigret",2023
"2766","GH",3,7,1,13,"Ninigret",2023
"2767","GH",3,8,1,13,"Ninigret",2023
"2768","GH",3,9,1,13,"Ninigret",2023
"2769","GH",3,10,1,13,"Ninigret",2023
"2770","GH",3,11,1,13,"Ninigret",2023
"2771","GH",3,12,1,16,"Ninigret",2023
"2772","GH",3,13,1,16,"Ninigret",2023
"2773","GH",3,14,1,16,"Ninigret",2023
"2774","GH",3,15,1,16,"Ninigret",2023
"2775","GH",3,16,1,16,"Ninigret",2023
"2776","GH",3,17,1,16,"Ninigret",2023
"2777","GH",3,18,1,16,"Ninigret",2023
"2778","GH",3,19,1,16,"Ninigret",2023
"2779","GH",3,20,1,16,"Ninigret",2023
"2780","GH",3,21,1,16,"Ninigret",2023
"2781","GH",3,22,1,16,"Ninigret",2023
"2782","GH",3,23,1,16,"Ninigret",2023
"2783","GH",3,24,1,16,"Ninigret",2023
"2784","GH",3,25,1,16,"Ninigret",2023
"2785","GH",3,26,1,16,"Ninigret",2023
"2786","GH",3,27,1,16,"Ninigret",2023
"2787","GH",3,28,1,16,"Ninigret",2023
"2788","GH",3,29,1,16,"Ninigret",2023
"2789","GH",3,30,0,16,"Ninigret",2023
"2790","GH",3,31,0,16,"Ninigret",2023
"2791","GH",3,32,0,16,"Ninigret",2023
"2792","GH",3,33,0,16,"Ninigret",2023
"2793","GH",3,34,0,16,"Ninigret",2023
"2794","GH",3,35,0,16,"Ninigret",2023
"2795","GH",3,36,0,16,"Ninigret",2023
"2796","GH",3,37,0,16,"Ninigret",2023
"2797","GH",3,38,0,16,"Ninigret",2023
"2798","GH",3,39,0,16,"Ninigret",2023
"2799","GH",3,40,0,16,"Ninigret",2023
"2800","GH",3,41,0,16,"Ninigret",2023
"2801","GH",3,42,0,16,"Ninigret",2023
"2802","GH",3,43,0,16,"Ninigret",2023
"2803","GH",3,44,0,16,"Ninigret",2023
"2804","GH",3,45,0,16,"Ninigret",2023
"2805","GH",3,46,0,16,"Ninigret",2023
"2806","GH",3,47,0,16,"Ninigret",2023
"2807","GH",3,48,0,16,"Ninigret",2023
"2808","GH",3,49,0,16,"Ninigret",2023
"2809","GH",3,50,0,16,"Ninigret",2023
"2810","GH",3,51,0,16,"Ninigret",2023
"2811","GH",3,52,0,16,"Ninigret",2023
"2812","GH",3,53,0,16,"Ninigret",2023
"2813","GH",3,54,0,16,"Ninigret",2023
"2814","GH",3,55,0,16,"Ninigret",2023
"2815","GH",3,56,0,16,"Ninigret",2023
"2816","GH",3,57,0,16,"Ninigret",2023
"2817","GH",3,58,0,16,"Ninigret",2023
"2818","GH",3,59,0,16,"Ninigret",2023
"2819","GH",3,60,0,16,"Ninigret",2023
"2820","GH",3,61,0,16,"Ninigret",2023
"2821","GH",3,62,0,16,"Ninigret",2023
"2822","GH",3,63,0,16,"Ninigret",2023
"2823","GH",3,64,0,16,"Ninigret",2023
"2824","GH",3,65,0,16,"Ninigret",2023
"2825","GH",3,66,0,16,"Ninigret",2023
"2826","GH",3,67,0,16,"Ninigret",2023
"2827","GH",3,68,0,16,"Ninigret",2023
"2828","GH",3,69,0,16,"Ninigret",2023
"2829","GH",3,70,0,16,"Ninigret",2023
"2830","GH",3,71,0,16,"Ninigret",2023
"2831","GH",3,72,0,16,"Ninigret",2023
"2832","GH",3,73,0,16,"Ninigret",2023
"2833","GH",3,74,0,16,"Ninigret",2023
"2834","GH",3,75,0,16,"Ninigret",2023
"2835","GH",3,76,0,16,"Ninigret",2023
"2836","GH",3,77,0,16,"Ninigret",2023
"2837","GH",3,78,0,16,"Ninigret",2023
"2838","GH",3,79,0,16,"Ninigret",2023
"2839","GH",3,80,0,16,"Ninigret",2023
"2840","GH",3,81,0,16,"Ninigret",2023
"2841","GH",3,82,0,16,"Ninigret",2023
"2842","GH",3,83,0,16,"Ninigret",2023
"2843","GH",3,84,0,16,"Ninigret",2023
"2844","GH",3,85,0,16,"Ninigret",2023
"2845","GH",3,86,0,16,"Ninigret",2023
"2846","GH",3,87,0,16,"Ninigret",2023
"2847","GH",3,88,0,16,"Ninigret",2023
"2848","GH",3,89,0,16,"Ninigret",2023
"2849","GH",3,90,0,16,"Ninigret",2023
"2850","GH",3,91,0,16,"Ninigret",2023
"2851","GH",3,92,0,16,"Ninigret",2023
"2852","GH",3,93,0,16,"Ninigret",2023
"2853","CL2",1,1,1,13,"Ninigret",2023
"2854","CL2",1,2,1,13,"Ninigret",2023
"2855","CL2",1,3,1,13,"Ninigret",2023
"2856","CL2",1,4,1,13,"Ninigret",2023
"2857","CL2",1,5,1,13,"Ninigret",2023
"2858","CL2",1,6,1,13,"Ninigret",2023
"2859","CL2",1,7,1,13,"Ninigret",2023
"2860","CL2",1,8,1,13,"Ninigret",2023
"2861","CL2",1,9,1,13,"Ninigret",2023
"2862","CL2",1,10,1,13,"Ninigret",2023
"2863","CL2",1,11,1,13,"Ninigret",2023
"2864","CL2",1,12,1,13,"Ninigret",2023
"2865","CL2",1,13,1,13,"Ninigret",2023
"2866","CL2",1,14,1,13,"Ninigret",2023
"2867","CL2",1,15,1,13,"Ninigret",2023
"2868","CL2",1,16,1,13,"Ninigret",2023
"2869","CL2",1,17,1,13,"Ninigret",2023
"2870","CL2",1,18,1,13,"Ninigret",2023
"2871","CL2",1,19,1,16,"Ninigret",2023
"2872","CL2",1,20,1,16,"Ninigret",2023
"2873","CL2",1,21,1,16,"Ninigret",2023
"2874","CL2",1,22,1,16,"Ninigret",2023
"2875","CL2",1,23,1,16,"Ninigret",2023
"2876","CL2",1,24,1,16,"Ninigret",2023
"2877","CL2",1,25,1,16,"Ninigret",2023
"2878","CL2",1,26,1,16,"Ninigret",2023
"2879","CL2",1,27,1,16,"Ninigret",2023
"2880","CL2",1,28,1,16,"Ninigret",2023
"2881","CL2",1,29,1,16,"Ninigret",2023
"2882","CL2",1,30,0,16,"Ninigret",2023
"2883","CL2",1,31,0,16,"Ninigret",2023
"2884","CL2",1,32,0,16,"Ninigret",2023
"2885","CL2",1,33,0,16,"Ninigret",2023
"2886","CL2",1,34,0,16,"Ninigret",2023
"2887","CL2",1,35,0,16,"Ninigret",2023
"2888","CL2",1,36,0,16,"Ninigret",2023
"2889","CL2",1,37,0,16,"Ninigret",2023
"2890","CL2",2,1,1,13,"Ninigret",2023
"2891","CL2",2,2,1,13,"Ninigret",2023
"2892","CL2",2,3,1,13,"Ninigret",2023
"2893","CL2",2,4,1,13,"Ninigret",2023
"2894","CL2",2,5,1,13,"Ninigret",2023
"2895","CL2",2,6,1,13,"Ninigret",2023
"2896","CL2",2,7,1,13,"Ninigret",2023
"2897","CL2",2,8,1,13,"Ninigret",2023
"2898","CL2",2,9,1,13,"Ninigret",2023
"2899","CL2",2,10,1,13,"Ninigret",2023
"2900","CL2",2,11,1,13,"Ninigret",2023
"2901","CL2",2,12,1,13,"Ninigret",2023
"2902","CL2",2,13,1,13,"Ninigret",2023
"2903","CL2",2,14,1,13,"Ninigret",2023
"2904","CL2",2,15,1,13,"Ninigret",2023
"2905","CL2",2,16,1,16,"Ninigret",2023
"2906","CL2",2,17,1,16,"Ninigret",2023
"2907","CL2",2,18,1,16,"Ninigret",2023
"2908","CL2",2,19,1,16,"Ninigret",2023
"2909","CL2",2,20,1,16,"Ninigret",2023
"2910","CL2",2,21,1,16,"Ninigret",2023
"2911","CL2",2,22,1,16,"Ninigret",2023
"2912","CL2",2,23,1,16,"Ninigret",2023
"2913","CL2",2,24,1,16,"Ninigret",2023
"2914","CL2",2,25,1,16,"Ninigret",2023
"2915","CL2",2,26,1,16,"Ninigret",2023
"2916","CL2",2,27,1,16,"Ninigret",2023
"2917","CL2",2,28,1,16,"Ninigret",2023
"2918","CL2",2,29,1,16,"Ninigret",2023
"2919","CL2",2,30,0,16,"Ninigret",2023
"2920","CL2",2,31,0,16,"Ninigret",2023
"2921","CL2",2,32,0,16,"Ninigret",2023
"2922","CL2",2,33,0,16,"Ninigret",2023
"2923","CL2",2,34,0,16,"Ninigret",2023
"2924","CL2",2,35,0,16,"Ninigret",2023
"2925","CL2",2,36,0,16,"Ninigret",2023
"2926","CL2",2,37,0,16,"Ninigret",2023
"2927","CL2",2,38,0,16,"Ninigret",2023
"2928","CL2",2,39,0,16,"Ninigret",2023
"2929","CL2",2,40,0,16,"Ninigret",2023
"2930","CL2",2,41,0,16,"Ninigret",2023
"2931","CL2",2,42,0,16,"Ninigret",2023
"2932","CL2",3,1,1,13,"Ninigret",2023
"2933","CL2",3,2,1,13,"Ninigret",2023
"2934","CL2",3,3,1,13,"Ninigret",2023
"2935","CL2",3,4,1,13,"Ninigret",2023
"2936","CL2",3,5,1,13,"Ninigret",2023
"2937","CL2",3,6,1,13,"Ninigret",2023
"2938","CL2",3,7,1,13,"Ninigret",2023
"2939","CL2",3,8,1,13,"Ninigret",2023
"2940","CL2",3,9,1,13,"Ninigret",2023
"2941","CL2",3,10,1,13,"Ninigret",2023
"2942","CL2",3,11,1,13,"Ninigret",2023
"2943","CL2",3,12,1,13,"Ninigret",2023
"2944","CL2",3,13,1,13,"Ninigret",2023
"2945","CL2",3,14,1,13,"Ninigret",2023
"2946","CL2",3,15,1,13,"Ninigret",2023
"2947","CL2",3,16,1,16,"Ninigret",2023
"2948","CL2",3,17,1,16,"Ninigret",2023
"2949","CL2",3,18,1,16,"Ninigret",2023
"2950","CL2",3,19,1,16,"Ninigret",2023
"2951","CL2",3,20,1,16,"Ninigret",2023
"2952","CL2",3,21,1,16,"Ninigret",2023
"2953","CL2",3,22,1,16,"Ninigret",2023
"2954","CL2",3,23,1,16,"Ninigret",2023
"2955","CL2",3,24,1,16,"Ninigret",2023
"2956","CL2",3,25,1,16,"Ninigret",2023
"2957","CL2",3,26,1,16,"Ninigret",2023
"2958","CL2",3,27,0,16,"Ninigret",2023
"2959","CL2",3,28,0,16,"Ninigret",2023
"2960","CL2",3,29,0,16,"Ninigret",2023
"2961","CL2",3,30,0,16,"Ninigret",2023
"2962","CL2",3,31,0,16,"Ninigret",2023
"2963","CL2",3,32,0,16,"Ninigret",2023
"2964","CL2",3,33,0,16,"Ninigret",2023
"2965","CL2",3,34,0,16,"Ninigret",2023
"2966","CL2",3,35,0,16,"Ninigret",2023
"2967","CL2",3,36,0,16,"Ninigret",2023
"2968","CL2",3,37,0,16,"Ninigret",2023
"2969","CL2",3,38,0,16,"Ninigret",2023
"2970","MV",1,1,1,13,"Ninigret",2023
"2971","MV",1,2,1,13,"Ninigret",2023
"2972","MV",1,3,1,13,"Ninigret",2023
"2973","MV",1,4,1,13,"Ninigret",2023
"2974","MV",1,5,1,13,"Ninigret",2023
"2975","MV",1,6,1,13,"Ninigret",2023
"2976","MV",1,7,1,13,"Ninigret",2023
"2977","MV",1,8,1,13,"Ninigret",2023
"2978","MV",1,9,1,13,"Ninigret",2023
"2979","MV",1,10,1,13,"Ninigret",2023
"2980","MV",1,11,1,13,"Ninigret",2023
"2981","MV",1,12,1,13,"Ninigret",2023
"2982","MV",1,13,1,13,"Ninigret",2023
"2983","MV",1,14,1,13,"Ninigret",2023
"2984","MV",1,15,1,13,"Ninigret",2023
"2985","MV",1,16,1,13,"Ninigret",2023
"2986","MV",1,17,1,13,"Ninigret",2023
"2987","MV",1,18,1,13,"Ninigret",2023
"2988","MV",1,19,1,13,"Ninigret",2023
"2989","MV",1,20,1,13,"Ninigret",2023
"2990","MV",1,21,1,13,"Ninigret",2023
"2991","MV",1,22,1,13,"Ninigret",2023
"2992","MV",1,23,1,13,"Ninigret",2023
"2993","MV",1,24,1,13,"Ninigret",2023
"2994","MV",1,25,1,13,"Ninigret",2023
"2995","MV",1,26,1,13,"Ninigret",2023
"2996","MV",1,27,1,13,"Ninigret",2023
"2997","MV",1,28,1,13,"Ninigret",2023
"2998","MV",1,29,1,13,"Ninigret",2023
"2999","MV",1,30,1,13,"Ninigret",2023
"3000","MV",1,31,1,13,"Ninigret",2023
"3001","MV",1,32,1,13,"Ninigret",2023
"3002","MV",1,33,1,13,"Ninigret",2023
"3003","MV",1,34,1,13,"Ninigret",2023
"3004","MV",1,35,1,13,"Ninigret",2023
"3005","MV",1,36,1,13,"Ninigret",2023
"3006","MV",1,37,1,13,"Ninigret",2023
"3007","MV",1,38,1,13,"Ninigret",2023
"3008","MV",1,39,1,13,"Ninigret",2023
"3009","MV",1,40,1,13,"Ninigret",2023
"3010","MV",1,41,1,13,"Ninigret",2023
"3011","MV",1,42,1,13,"Ninigret",2023
"3012","MV",1,43,1,13,"Ninigret",2023
"3013","MV",1,44,1,13,"Ninigret",2023
"3014","MV",1,45,1,13,"Ninigret",2023
"3015","MV",1,46,1,13,"Ninigret",2023
"3016","MV",1,47,1,13,"Ninigret",2023
"3017","MV",1,48,1,13,"Ninigret",2023
"3018","MV",1,49,1,13,"Ninigret",2023
"3019","MV",1,50,1,13,"Ninigret",2023
"3020","MV",1,51,1,13,"Ninigret",2023
"3021","MV",1,52,1,13,"Ninigret",2023
"3022","MV",1,53,1,13,"Ninigret",2023
"3023","MV",1,54,1,13,"Ninigret",2023
"3024","MV",1,55,1,13,"Ninigret",2023
"3025","MV",1,56,1,13,"Ninigret",2023
"3026","MV",1,57,1,13,"Ninigret",2023
"3027","MV",1,58,1,13,"Ninigret",2023
"3028","MV",1,59,1,13,"Ninigret",2023
"3029","MV",1,60,1,13,"Ninigret",2023
"3030","MV",1,61,1,13,"Ninigret",2023
"3031","MV",1,62,1,13,"Ninigret",2023
"3032","MV",1,63,1,13,"Ninigret",2023
"3033","MV",1,64,1,13,"Ninigret",2023
"3034","MV",1,65,1,13,"Ninigret",2023
"3035","MV",1,66,1,13,"Ninigret",2023
"3036","MV",1,67,1,13,"Ninigret",2023
"3037","MV",1,68,1,13,"Ninigret",2023
"3038","MV",1,69,1,13,"Ninigret",2023
"3039","MV",1,70,1,13,"Ninigret",2023
"3040","MV",1,71,1,13,"Ninigret",2023
"3041","MV",1,72,1,13,"Ninigret",2023
"3042","MV",1,73,1,13,"Ninigret",2023
"3043","MV",1,74,1,13,"Ninigret",2023
"3044","MV",1,75,1,13,"Ninigret",2023
"3045","MV",1,76,1,13,"Ninigret",2023
"3046","MV",1,77,1,13,"Ninigret",2023
"3047","MV",1,78,1,13,"Ninigret",2023
"3048","MV",1,79,1,13,"Ninigret",2023
"3049","MV",1,80,1,13,"Ninigret",2023
"3050","MV",1,81,1,13,"Ninigret",2023
"3051","MV",1,82,1,13,"Ninigret",2023
"3052","MV",1,83,1,13,"Ninigret",2023
"3053","MV",1,84,1,13,"Ninigret",2023
"3054","MV",1,85,1,13,"Ninigret",2023
"3055","MV",1,86,1,13,"Ninigret",2023
"3056","MV",1,87,1,13,"Ninigret",2023
"3057","MV",1,88,1,13,"Ninigret",2023
"3058","MV",1,89,1,13,"Ninigret",2023
"3059","MV",1,90,1,13,"Ninigret",2023
"3060","MV",1,91,1,13,"Ninigret",2023
"3061","MV",1,92,1,13,"Ninigret",2023
"3062","MV",1,93,1,13,"Ninigret",2023
"3063","MV",1,94,1,13,"Ninigret",2023
"3064","MV",1,95,1,13,"Ninigret",2023
"3065","MV",1,96,1,13,"Ninigret",2023
"3066","MV",1,97,1,13,"Ninigret",2023
"3067","MV",1,98,1,13,"Ninigret",2023
"3068","MV",1,99,1,13,"Ninigret",2023
"3069","MV",1,100,1,13,"Ninigret",2023
"3070","MV",1,101,1,13,"Ninigret",2023
"3071","MV",1,102,1,13,"Ninigret",2023
"3072","MV",1,103,1,13,"Ninigret",2023
"3073","MV",1,104,1,13,"Ninigret",2023
"3074","MV",1,105,1,13,"Ninigret",2023
"3075","MV",1,106,1,13,"Ninigret",2023
"3076","MV",1,107,1,13,"Ninigret",2023
"3077","MV",1,108,1,13,"Ninigret",2023
"3078","MV",1,109,1,13,"Ninigret",2023
"3079","MV",1,110,1,13,"Ninigret",2023
"3080","MV",1,111,1,13,"Ninigret",2023
"3081","MV",1,112,1,13,"Ninigret",2023
"3082","MV",1,113,1,13,"Ninigret",2023
"3083","MV",1,114,1,13,"Ninigret",2023
"3084","MV",1,115,1,13,"Ninigret",2023
"3085","MV",1,116,1,13,"Ninigret",2023
"3086","MV",1,117,1,13,"Ninigret",2023
"3087","MV",1,118,1,13,"Ninigret",2023
"3088","MV",1,119,1,13,"Ninigret",2023
"3089","MV",1,120,1,13,"Ninigret",2023
"3090","MV",1,121,1,13,"Ninigret",2023
"3091","MV",1,122,1,13,"Ninigret",2023
"3092","MV",1,123,1,13,"Ninigret",2023
"3093","MV",1,124,1,13,"Ninigret",2023
"3094","MV",1,125,1,13,"Ninigret",2023
"3095","MV",1,126,1,13,"Ninigret",2023
"3096","MV",1,127,1,13,"Ninigret",2023
"3097","MV",1,128,1,13,"Ninigret",2023
"3098","MV",1,129,1,13,"Ninigret",2023
"3099","MV",1,130,1,13,"Ninigret",2023
"3100","MV",1,131,1,13,"Ninigret",2023
"3101","MV",1,132,1,13,"Ninigret",2023
"3102","MV",1,133,1,13,"Ninigret",2023
"3103","MV",1,134,1,13,"Ninigret",2023
"3104","MV",1,135,1,13,"Ninigret",2023
"3105","MV",1,136,1,13,"Ninigret",2023
"3106","MV",1,137,1,13,"Ninigret",2023
"3107","MV",1,138,1,13,"Ninigret",2023
"3108","MV",1,139,1,13,"Ninigret",2023
"3109","MV",1,140,1,13,"Ninigret",2023
"3110","MV",1,141,1,13,"Ninigret",2023
"3111","MV",1,142,1,13,"Ninigret",2023
"3112","MV",1,143,1,13,"Ninigret",2023
"3113","MV",1,144,1,13,"Ninigret",2023
"3114","MV",1,145,1,13,"Ninigret",2023
"3115","MV",1,146,1,13,"Ninigret",2023
"3116","MV",1,147,1,13,"Ninigret",2023
"3117","MV",1,148,1,13,"Ninigret",2023
"3118","MV",1,149,1,13,"Ninigret",2023
"3119","MV",1,150,1,13,"Ninigret",2023
"3120","MV",1,151,1,13,"Ninigret",2023
"3121","MV",1,152,1,13,"Ninigret",2023
"3122","MV",1,153,1,13,"Ninigret",2023
"3123","MV",1,154,1,13,"Ninigret",2023
"3124","MV",1,155,1,13,"Ninigret",2023
"3125","MV",1,156,1,13,"Ninigret",2023
"3126","MV",1,157,1,13,"Ninigret",2023
"3127","MV",1,158,1,13,"Ninigret",2023
"3128","MV",1,159,1,13,"Ninigret",2023
"3129","MV",1,160,1,13,"Ninigret",2023
"3130","MV",1,161,1,13,"Ninigret",2023
"3131","MV",1,162,1,13,"Ninigret",2023
"3132","MV",1,163,1,13,"Ninigret",2023
"3133","MV",1,164,1,13,"Ninigret",2023
"3134","MV",1,165,1,13,"Ninigret",2023
"3135","MV",1,166,1,13,"Ninigret",2023
"3136","MV",1,167,1,13,"Ninigret",2023
"3137","MV",1,168,1,13,"Ninigret",2023
"3138","MV",1,169,1,13,"Ninigret",2023
"3139","MV",1,170,1,13,"Ninigret",2023
"3140","MV",1,171,1,13,"Ninigret",2023
"3141","MV",1,172,1,13,"Ninigret",2023
"3142","MV",1,173,1,13,"Ninigret",2023
"3143","MV",1,174,1,13,"Ninigret",2023
"3144","MV",1,175,1,13,"Ninigret",2023
"3145","MV",1,176,1,13,"Ninigret",2023
"3146","MV",1,177,1,13,"Ninigret",2023
"3147","MV",1,178,1,13,"Ninigret",2023
"3148","MV",1,179,1,13,"Ninigret",2023
"3149","MV",1,180,1,13,"Ninigret",2023
"3150","MV",1,181,1,13,"Ninigret",2023
"3151","MV",1,182,1,13,"Ninigret",2023
"3152","MV",1,183,1,13,"Ninigret",2023
"3153","MV",1,184,1,13,"Ninigret",2023
"3154","MV",1,185,1,13,"Ninigret",2023
"3155","MV",1,186,1,13,"Ninigret",2023
"3156","MV",1,187,1,13,"Ninigret",2023
"3157","MV",1,188,1,13,"Ninigret",2023
"3158","MV",1,189,1,13,"Ninigret",2023
"3159","MV",1,190,1,13,"Ninigret",2023
"3160","MV",1,191,1,13,"Ninigret",2023
"3161","MV",1,192,1,13,"Ninigret",2023
"3162","MV",1,193,1,13,"Ninigret",2023
"3163","MV",1,194,1,13,"Ninigret",2023
"3164","MV",1,195,1,13,"Ninigret",2023
"3165","MV",1,196,1,13,"Ninigret",2023
"3166","MV",1,197,1,13,"Ninigret",2023
"3167","MV",1,198,1,13,"Ninigret",2023
"3168","MV",1,199,1,13,"Ninigret",2023
"3169","MV",1,200,1,13,"Ninigret",2023
"3170","MV",1,201,1,13,"Ninigret",2023
"3171","MV",1,202,1,13,"Ninigret",2023
"3172","MV",1,203,1,13,"Ninigret",2023
"3173","MV",1,204,1,13,"Ninigret",2023
"3174","MV",1,205,1,13,"Ninigret",2023
"3175","MV",1,206,1,13,"Ninigret",2023
"3176","MV",1,207,1,13,"Ninigret",2023
"3177","MV",1,208,1,13,"Ninigret",2023
"3178","MV",1,209,1,13,"Ninigret",2023
"3179","MV",1,210,1,13,"Ninigret",2023
"3180","MV",1,211,1,13,"Ninigret",2023
"3181","MV",1,212,1,13,"Ninigret",2023
